user_id,monthly_income,monthly_expense_total,savings_rate,budget_goal,financial_scenario,credit_score,debt_to_income_ratio,loan_payment,investment_amount,subscription_services,emergency_fund,transaction_count,fraud_flag,discretionary_spending,essential_spending,income_type,rent_or_mortgage,category,cash_flow_status,financial_advice_score,financial_stress_level,actual_savings,savings_goal_met,year,month,expense_income_diff,savings_delay_ratio,debt_duress
1984,4376.63,2224.34,0.13,3019.67,0,660.0,0.14,779.2,777.94,5,1066.5,70,0,424.02,2735.93,2,1043.83,4,2,8.4,Medium,2152.29,0,2023,6,0.5082312189972651,867.3800000000001,0.17803652582009447
1551,2644.66,2935.91,0.07,2925.37,1,652.0,0.46,478.86,59.36,6,1470.41,58,0,429.12,1658.34,2,1568.88,6,2,12.5,High,0.0,0,2023,7,1.1101275778360924,2925.37,0.18106675338228734
1797,4602.82,2194.77,0.16,1583.86,1,635.0,0.54,680.48,655.68,5,1689.36,35,0,857.37,1000.0,2,1131.17,7,0,34.6,High,2408.05,1,2023,8,0.4768315945442142,-824.1900000000003,0.1478398025558245
1864,6243.76,2682.7,0.09,3283.75,0,655.0,0.51,486.07,564.23,9,1276.92,40,0,496.04,2494.95,0,1253.07,9,2,74.7,High,3561.06,1,2023,9,0.4296609735159583,-277.30999999999995,0.07784892436608709
1223,4291.0,3549.45,0.09,1847.11,1,736.0,0.4,485.58,932.51,9,1565.97,66,0,592.51,2230.04,2,1323.82,2,0,57.2,High,741.55,0,2023,10,0.8271848054066651,1105.56,0.11316243299930086
1506,4418.16,2315.04,0.12,3166.28,2,696.0,0.21,652.11,0.0,5,438.74,37,0,722.9,3358.05,2,1663.98,1,1,56.3,Medium,2103.12,0,2023,11,0.5239828344831332,1063.1600000000003,0.14759764245749363
1653,5651.4,3416.37,0.11,2165.29,1,704.0,0.41,521.18,268.36,3,679.87,22,1,660.94,1000.0,2,984.35,5,2,84.5,High,2235.03,1,2019,1,0.6045174646990127,-69.74000000000024,0.0922213964681318
1627,6483.49,2616.04,0.32,2914.5,0,587.0,0.23,418.56,499.94,4,462.01,71,0,515.09,1555.36,2,427.74,0,0,62.0,Low,3867.45,1,2019,1,0.403492563418776,-952.9499999999998,0.06455782302432794
1473,4151.46,3541.05,0.23,3630.87,1,732.0,0.5,315.71,285.31,8,1815.24,68,0,1001.6,2338.68,2,948.78,1,2,96.3,High,610.41,0,2019,3,0.852964980994638,3020.46,0.07604794457853381
1671,4009.15,1662.58,0.2,2948.71,1,754.0,0.11,562.58,169.76,2,1000.97,81,0,689.78,2253.94,0,1277.47,2,2,57.3,Low,2346.57,0,2019,4,0.41469638202611525,602.1399999999999,0.14032400882980184
1990,3468.96,3629.29,0.23,2927.97,0,614.0,0.33,614.43,333.98,3,721.71,64,0,622.27,2088.99,2,896.98,6,2,50.6,High,0.0,0,2019,5,1.046218463170518,2927.97,0.1771222498962225
1769,4500.52,3317.74,0.06,2879.86,1,628.0,0.35,471.32,492.98,6,1553.79,92,0,263.34,2975.82,2,1636.5,9,2,24.4,High,1182.78,0,2019,5,0.7371903691129024,1697.0800000000002,0.10472567614409001
1370,4415.73,3042.43,0.14,2352.14,2,602.0,0.33,544.96,947.07,9,1603.17,24,0,927.38,1000.0,2,916.7,8,1,36.9,High,1373.3,0,2019,6,0.6889981950889208,978.8399999999999,0.12341334275419921
1532,3091.74,2857.83,0.38,3234.68,1,651.0,0.15,415.92,102.65,3,795.84,97,0,540.81,2250.6,2,1405.57,9,2,19.2,Low,233.91,0,2019,7,0.9243435735217063,3000.77,0.13452618913621459
1565,4791.07,2547.23,0.2,3765.74,1,641.0,0.1,957.01,256.62,9,1194.3,30,0,479.48,3235.56,1,1733.3,5,1,13.1,Low,2243.84,0,2019,8,0.531662029567508,1521.8999999999996,0.1997486991423628
1825,4575.27,3696.96,0.34,2896.57,1,698.0,0.14,476.15,0.0,3,1173.53,60,0,331.97,2235.36,0,1211.81,0,2,70.9,Medium,878.31,0,2019,9,0.8080310014490948,2018.2600000000002,0.10407036087487731
1245,3679.31,3920.06,0.39,1791.06,0,764.0,0.29,640.01,31.11,6,1649.6,60,0,480.3,2672.64,2,1785.77,2,0,28.8,Medium,0.0,0,2019,10,1.065433464426754,1791.06,0.17394837619010087
1270,4848.8,3679.83,0.32,2734.17,1,700.0,0.33,371.01,743.26,1,212.7,31,0,331.58,1000.0,2,1602.78,5,1,87.3,High,1168.97,0,2019,11,0.7589156079854809,1565.2,0.07651583897046692
1190,4254.03,2610.84,0.33,2544.98,1,559.0,0.46,588.76,411.87,5,1725.53,28,0,692.08,2794.27,2,843.64,7,2,26.0,High,1643.19,0,2019,12,0.6137333305124788,901.79,0.13840052844009093
1931,4071.27,1710.97,0.37,1997.19,1,653.0,0.29,455.06,343.64,5,950.38,29,0,477.6,2523.62,1,1777.84,8,2,4.1,Low,2360.3,1,2020,1,0.4202546134252948,-363.1100000000001,0.11177347608977052
1466,5357.48,3249.94,0.22,2967.63,0,670.0,0.52,826.78,0.0,6,809.59,36,0,280.07,1782.45,0,1890.56,0,0,37.9,High,2107.54,0,2020,2,0.6066172902185356,860.0900000000001,0.15432255463389505
1544,4521.67,3115.2,0.38,3880.88,1,721.0,0.1,384.85,147.02,3,572.84,67,0,548.89,1578.26,2,1121.71,2,1,13.4,Low,1406.47,0,2020,3,0.688948994508666,2474.41,0.08511235892933364
1190,2783.2,2110.1,0.3,3384.5,2,721.0,0.52,95.28,669.29,2,1392.78,90,0,395.3,3054.2,1,716.94,2,2,74.7,Medium,673.1,0,2020,4,0.7581560793331418,2711.4,0.034233975280252946
1423,1434.02,2808.08,0.16,2953.07,1,609.0,0.14,475.21,259.06,4,1339.73,90,0,716.03,1857.39,2,1869.73,6,2,95.6,Medium,0.0,0,2020,5,1.9581874729780617,2953.07,0.3313831048381473
1497,4568.68,2370.76,0.28,2226.14,0,688.0,0.21,780.27,526.41,9,1037.98,68,0,494.93,3062.57,2,1690.15,5,0,67.2,Medium,2197.92,0,2020,6,0.5189157480935412,28.2199999999998,0.17078674803225438
1146,4345.89,1641.88,0.11,2895.24,1,700.0,0.31,377.95,452.38,9,1010.3,96,0,598.01,1171.16,2,2002.68,9,2,7.8,Medium,2704.01,0,2020,7,0.37780063462259744,191.22999999999956,0.0869672265059631
1773,4223.06,1983.91,0.12,2605.99,2,701.0,0.2,255.99,441.63,6,1255.52,91,0,676.71,2196.88,1,2409.17,9,0,89.2,Medium,2239.15,0,2020,8,0.4697802067694989,366.8399999999997,0.06061718280109683
1494,4296.24,3242.82,0.06,2822.19,0,624.0,0.33,806.83,265.82,2,1208.44,86,0,586.42,1587.63,0,421.82,7,2,39.6,High,1053.42,0,2020,9,0.7548042008826323,1768.77,0.1877990987468112
1341,3490.11,3264.64,0.11,2749.1,1,756.0,0.29,465.16,148.78,5,364.78,50,0,595.51,2263.58,0,1105.95,4,1,27.0,Medium,225.47,0,2020,10,0.9353974516562514,2523.63,0.13327946683628883
1491,1798.64,3894.69,0.17,3000.14,0,755.0,0.23,368.18,1292.3,5,1613.78,78,0,808.24,1903.94,2,1839.67,5,2,77.4,Medium,0.0,0,2020,11,2.1653527109371526,3000.14,0.20469910599119334
1294,3248.23,2204.01,0.16,2452.6,1,773.0,0.38,350.46,257.38,9,971.13,41,0,198.69,1887.39,2,1240.88,8,2,95.4,Medium,1044.22,0,2020,12,0.678526459025377,1408.3799999999999,0.10789260612702918
1667,3897.86,4084.01,0.28,3073.01,1,811.0,0.11,658.08,252.46,3,1270.27,83,0,251.43,1776.82,2,2033.67,9,1,74.4,Medium,0.0,0,2021,1,1.047756974339766,3073.01,0.1688311021945375
1043,3755.29,2668.89,0.08,2390.84,1,628.0,0.27,608.93,391.27,3,808.28,80,0,1028.47,1034.02,2,951.03,6,1,4.4,Medium,1086.4,0,2021,2,0.7107014371726285,1304.44,0.16215259007959437
1843,3735.57,3111.95,0.19,2803.2,1,670.0,0.31,621.03,341.57,7,1541.24,70,0,437.4,1657.14,2,1286.53,6,2,32.6,High,623.62,0,2021,3,0.833058944150424,2179.58,0.16624772123129802
1189,4472.3,1589.72,0.32,2483.32,2,567.0,0.15,929.23,98.37,9,1452.67,43,0,498.59,3726.45,2,979.45,9,2,44.6,Low,2882.58,1,2021,4,0.35545915971647696,-399.25999999999976,0.20777452317599446
1164,2888.28,2936.03,0.39,2773.58,1,632.0,0.19,686.65,791.5,2,854.66,92,0,356.08,1933.95,2,1064.8,2,1,27.6,Medium,0.0,0,2021,5,1.0165323306604623,2773.58,0.23773664603154818
1607,4780.73,2471.27,0.31,3268.53,1,708.0,0.55,773.02,554.79,7,1056.31,62,0,303.86,2900.41,2,1163.46,3,2,99.5,Medium,2309.46,0,2021,6,0.516923147720118,959.0700000000002,0.161694971270078
1962,5559.19,3200.27,0.35,2564.72,2,683.0,0.54,580.96,0.0,5,962.83,83,0,757.95,1693.81,2,1133.31,0,2,60.9,High,2358.92,0,2021,7,0.5756719953806221,205.79999999999973,0.1045044331998007
1209,4766.46,2159.97,0.34,3431.69,0,597.0,0.55,475.76,162.42,9,1077.63,74,0,409.07,2551.6,2,347.97,7,0,55.0,Medium,2606.49,0,2021,8,0.45316020694603537,825.2000000000003,0.09981411781489827
1518,3072.79,3061.53,0.36,2147.31,0,630.0,0.51,433.6,250.3,1,1069.37,93,0,163.86,2568.99,2,928.37,4,2,10.6,High,11.26,0,2021,9,0.9963355777648327,2136.0499999999997,0.14110954539685433
1288,3815.91,2120.03,0.31,3238.16,2,740.0,0.15,466.0,67.97,1,1045.23,31,0,748.46,1773.15,0,397.07,5,2,45.0,Low,1695.88,0,2021,10,0.5555765204105968,1542.2799999999997,0.12212028061458473
1689,6976.51,3296.28,0.4,3042.72,1,712.0,0.57,484.4,54.57,5,866.95,99,0,419.32,1611.65,2,1218.28,7,2,43.2,High,3680.23,1,2021,11,0.4724826596679429,-637.5100000000002,0.06943299730094273
1817,4674.79,4273.94,0.16,2409.76,0,691.0,0.28,436.77,417.71,9,314.81,57,0,850.33,1914.88,2,565.38,0,2,21.3,Medium,400.85,0,2021,12,0.9142528327475672,2008.9100000000003,0.09343093486552337
1268,4559.96,3047.25,0.35,2380.08,0,662.0,0.54,176.77,352.88,7,828.16,20,0,375.28,2766.02,1,977.29,5,0,99.0,High,1512.71,0,2022,1,0.6682624408986043,867.3699999999999,0.0387656909271134
1607,3471.52,581.14,0.22,2915.97,1,706.0,0.39,565.95,307.02,4,1370.02,53,0,380.02,3168.79,0,1577.7,9,2,24.3,Low,2890.38,0,2022,2,0.16740217541595612,25.58999999999969,0.16302657049361663
1424,2653.08,3376.93,0.12,2898.49,1,687.0,0.27,163.16,0.0,5,0.0,42,0,676.93,1413.37,2,1124.0,6,0,96.7,Medium,0.0,0,2022,3,1.272833838406682,2898.49,0.06149833401179007
1807,3857.46,2393.07,0.15,3866.06,0,645.0,0.6,154.16,528.52,5,197.4,21,0,354.15,3080.48,0,1304.86,2,2,46.2,Medium,1464.39,0,2022,4,0.6203745469816927,2401.67,0.03996412146853111
1453,3443.27,2705.76,0.19,3225.82,0,719.0,0.32,629.74,241.87,9,688.1,88,0,578.68,3056.18,2,1189.81,9,2,41.5,Medium,737.51,0,2022,5,0.7858111620639683,2488.3100000000004,0.18289010156043528
1303,3434.44,2700.14,0.16,3125.6,1,706.0,0.23,584.24,130.48,9,430.07,98,0,277.06,1804.5,2,300.0,9,2,90.0,Low,734.3,0,2022,6,0.7861951293369516,2391.3,0.17011215802285087
1177,4176.62,3215.97,0.21,2350.36,0,792.0,0.56,473.08,0.0,9,1132.63,29,1,412.53,2369.3,2,1213.03,9,2,98.1,High,960.65,0,2022,7,0.7699934396713132,1389.71,0.11326862391120092
1560,4082.93,3438.61,0.16,2727.08,0,676.0,0.54,620.24,687.19,8,1156.6,49,0,415.21,2571.39,2,1240.75,8,2,88.6,High,644.32,0,2022,8,0.8421917593492909,2082.7599999999998,0.1519105152427301
1150,4149.05,879.94,0.16,2799.44,1,656.0,0.2,973.69,409.42,5,1510.46,23,0,686.7,1860.2,0,657.92,5,2,82.4,Low,3269.11,1,2022,9,0.21208228389631362,-469.6700000000001,0.23467781781371638
1649,3474.62,3989.72,0.15,2315.22,0,812.0,0.19,736.69,727.95,3,88.84,65,0,671.23,2511.43,0,2126.91,5,2,19.3,Medium,0.0,0,2022,10,1.148246426947407,2315.22,0.21202030725662088
1595,5707.28,2239.11,0.39,2923.4,2,664.0,0.3,263.12,0.0,7,1205.13,61,0,314.47,2034.51,2,1574.51,1,1,59.6,Low,3468.17,1,2022,11,0.3923252407451536,-544.77,0.046102521691593894
1267,4901.55,3268.16,0.14,2718.06,1,678.0,0.41,391.75,822.76,7,1212.51,88,0,382.55,2243.09,2,685.52,0,2,2.4,High,1633.39,0,2022,12,0.6667605145311176,1084.6699999999998,0.07992369760585936
1751,4544.82,2127.35,0.3,2503.12,1,709.0,0.29,427.59,161.0,6,863.8,82,0,521.71,2642.95,2,1527.09,5,0,69.5,Low,2417.47,0,2023,1,0.46808234429526363,85.65000000000009,0.09408293397758327
1637,3612.34,3638.4,0.18,2382.27,0,770.0,0.32,430.79,610.12,5,705.17,69,0,508.0,1471.98,0,593.5,4,0,72.4,High,0.0,0,2023,2,1.0072141603503546,2382.27,0.11925510887679454
1208,4442.69,2431.42,0.26,1738.87,1,642.0,0.22,727.5,864.53,2,779.22,53,0,231.65,2839.27,2,1549.64,7,2,13.0,Medium,2011.27,1,2023,3,0.5472855409672969,-272.4000000000001,0.16375214115772202
1793,2943.37,2528.99,0.07,2459.96,1,679.0,0.47,553.71,730.82,5,455.0,63,0,480.6,2645.2,2,621.11,0,0,11.6,High,414.38,0,2023,4,0.8592157968587028,2045.58,0.1881210992841539
1161,4547.95,2299.35,0.3,2629.86,2,695.0,0.44,420.01,0.0,7,542.98,81,1,847.38,2394.54,2,1025.88,7,0,22.3,Medium,2248.6,0,2023,5,0.5055794368891479,381.2600000000002,0.09235149902703416
1304,2774.17,2898.15,0.34,2875.4,1,638.0,0.43,645.61,809.62,5,1270.61,84,0,554.37,2406.78,2,661.78,4,2,0.5,Medium,0.0,0,2023,6,1.0446908444687961,2875.4,0.23272185915066487
1591,3730.02,4492.34,0.31,2924.68,2,726.0,0.45,428.84,347.77,5,1355.17,52,0,469.43,2242.68,1,816.87,9,1,6.3,High,0.0,0,2023,7,1.2043742392802184,2924.68,0.11496989292282614
1120,3620.67,3033.36,0.16,2898.03,2,639.0,0.29,611.0,322.29,2,943.0,34,0,479.69,2088.64,2,1124.87,8,0,57.1,Medium,587.31,0,2023,8,0.8377896908583218,2310.7200000000003,0.16875329704170774
1146,3717.41,4470.21,0.2,3481.11,2,717.0,0.49,356.72,301.37,6,1397.1,74,0,915.12,2033.97,1,883.59,8,2,67.4,High,0.0,0,2023,9,1.2025065838850169,3481.11,0.09595928347962696
1194,2527.45,2186.44,0.08,2687.78,1,744.0,0.22,652.43,349.25,4,1800.38,57,0,704.94,1917.09,2,1421.32,5,0,57.9,Medium,341.01,0,2023,10,0.8650774496033552,2346.7700000000004,0.25813764861817245
1371,3751.63,4124.7,0.18,2508.1,1,591.0,0.47,807.68,313.76,7,425.34,70,0,764.69,2006.19,2,919.07,7,2,67.5,High,0.0,0,2023,11,1.099442109163217,2508.1,0.215287754922527
1620,2530.03,2429.15,0.08,2791.76,0,679.0,0.32,301.92,483.91,8,511.17,66,0,727.22,2539.15,2,1271.9,7,2,44.4,Medium,100.88,0,2019,1,0.9601269550163436,2690.88,0.11933455334521725
1227,3209.62,3255.14,0.3,3255.29,1,677.0,0.45,598.17,0.0,9,299.11,47,0,456.84,1170.54,2,472.97,1,0,14.8,Medium,0.0,0,2019,1,1.014182364267421,3255.29,0.18636785663100305
1773,4523.31,2253.18,0.4,2626.34,1,686.0,0.5,224.37,308.4,2,895.96,83,0,560.83,2474.42,2,1837.08,7,2,29.4,Medium,2270.13,0,2019,3,0.4981263720593989,356.21000000000004,0.04960305616904435
1675,3071.93,2547.39,0.08,2520.47,1,634.0,0.42,342.68,456.0,6,1430.27,58,0,316.27,1250.25,2,905.44,8,1,36.9,Medium,524.54,0,2019,4,0.8292474112365842,1995.9299999999998,0.11155202104214615
1579,3655.22,3146.22,0.36,3762.18,1,704.0,0.4,578.86,0.0,2,1292.24,29,0,374.67,3015.8,2,999.03,3,2,59.9,Medium,509.0,0,2019,5,0.8607470959340341,3253.18,0.1583652967536838
1954,3393.87,1795.98,0.25,1835.81,0,557.0,0.56,388.77,454.03,1,1012.83,79,0,736.27,2560.57,2,1571.43,9,2,63.2,High,1597.89,0,2019,5,0.5291834984840316,237.91999999999985,0.11455064572302416
1017,2088.09,1889.04,0.35,3916.17,1,680.0,0.19,607.85,787.56,1,903.35,32,0,401.47,2910.03,2,1583.61,3,2,72.2,Low,199.05,0,2019,6,0.9046736491243192,3717.12,0.29110335282483035
1551,2370.31,4077.64,0.12,2504.04,1,739.0,0.44,803.12,878.93,7,1154.28,73,0,704.41,2360.9,0,1349.82,9,0,58.1,High,0.0,0,2019,7,1.720298188844497,2504.04,0.3388248794461484
1829,2925.98,3851.42,0.08,3612.55,2,812.0,0.55,452.95,363.97,1,464.0,80,0,488.6,2102.23,2,1631.4,7,0,7.4,High,0.0,0,2019,8,1.316283775008715,3612.55,0.15480283528937314
1192,3884.71,1642.92,0.08,2196.84,0,752.0,0.5,281.29,369.17,7,1081.9,93,0,556.0,1051.5,2,1890.47,5,2,56.4,High,2241.79,1,2019,9,0.42291960017607494,-44.94999999999982,0.07240952349081399
1812,3822.42,3772.83,0.28,1993.38,1,755.0,0.28,726.3,26.02,9,1257.03,70,0,338.15,1387.28,2,1344.55,4,2,15.7,Medium,49.59,0,2019,10,0.9870265433939756,1943.7900000000002,0.19001051689767215
1522,5263.61,1126.55,0.18,2626.09,1,660.0,0.28,417.03,615.24,8,903.41,57,0,485.23,1683.85,0,1230.79,8,0,19.8,Low,4137.06,1,2019,11,0.21402611515670805,-1510.9700000000003,0.07922889423798496
1164,4562.57,1738.88,0.11,2093.61,1,679.0,0.31,270.53,592.38,3,948.69,20,0,441.47,2432.27,0,1215.94,5,1,10.3,Medium,2823.69,1,2019,12,0.38111853626355324,-730.0799999999999,0.05929333686935214
1036,5227.74,1996.97,0.07,3143.79,1,694.0,0.12,660.31,461.61,2,742.12,78,0,186.08,1094.29,2,1482.74,9,1,65.8,Medium,3230.77,1,2020,1,0.38199489645621243,-86.98000000000002,0.12630888299724163
1104,3372.16,2710.54,0.07,3037.42,1,789.0,0.56,488.08,997.72,4,741.1,73,0,497.05,1127.81,0,1275.86,8,0,71.6,High,661.62,0,2020,2,0.8037993452267983,2375.8,0.14473809071930158
1669,3119.24,2985.71,0.38,2459.62,1,615.0,0.38,354.25,1171.69,7,641.3,58,1,362.6,1815.86,2,534.39,4,2,59.0,High,133.53,0,2020,3,0.9571914953642555,2326.0899999999997,0.1135693309908824
1087,3672.17,2924.18,0.33,2655.87,1,653.0,0.13,577.11,568.87,3,947.03,69,0,391.13,2511.88,2,1185.81,5,1,75.8,Medium,747.99,0,2020,4,0.7963084497722055,1907.8799999999999,0.1571577568576618
1337,1940.34,4399.11,0.38,2491.45,1,633.0,0.59,831.11,371.32,7,1540.28,91,0,325.17,2237.63,2,1240.29,5,1,4.6,High,0.0,0,2020,5,2.267185132502551,2491.45,0.42833214797406644
1801,5216.2,2160.1,0.32,2570.2,1,651.0,0.14,439.95,322.63,9,0.0,88,0,226.42,2596.43,2,1100.58,8,1,38.3,Low,3056.1,1,2020,6,0.4141137226333346,-485.9000000000001,0.08434300832023311
1859,3910.61,3453.1,0.39,2853.33,1,704.0,0.21,441.82,66.77,2,1193.46,27,0,222.51,2211.43,2,463.73,4,2,48.8,Medium,457.51,0,2020,7,0.8830080217664251,2395.8199999999997,0.11297981644807331
1695,3533.21,2639.74,0.26,3156.5,2,731.0,0.53,387.66,519.38,5,1731.88,62,0,486.83,2470.12,2,2129.32,1,2,86.3,Medium,893.47,0,2020,8,0.7471223052125404,2263.0299999999997,0.10971892415112604
1295,5057.29,3549.91,0.37,2770.46,1,690.0,0.11,0.0,436.45,8,934.99,50,0,361.84,1533.41,2,1269.62,7,1,18.7,Medium,1507.38,0,2020,9,0.7019391808656414,1263.08,0.0
1218,5178.3,3616.94,0.25,2578.88,1,592.0,0.44,444.85,358.61,7,1614.76,38,0,50.53,2444.37,0,769.02,9,0,61.3,High,1561.36,0,2020,10,0.6984801962033872,1017.5200000000002,0.08590657165479018
1610,3575.88,2938.49,0.11,2632.21,0,718.0,0.58,636.39,217.53,2,1220.4,76,0,644.43,2526.53,1,1168.39,3,2,5.0,High,637.39,0,2020,11,0.8217529671018042,1994.8200000000002,0.17796738145575353
1943,2406.72,2468.81,0.32,2786.92,0,591.0,0.37,588.35,464.21,6,985.78,31,0,405.85,1989.75,2,1227.94,7,1,0.2,Medium,0.0,0,2020,12,1.0257985972610026,2786.92,0.24446134157691798
1764,4401.14,4136.39,0.08,2268.12,2,696.0,0.55,562.2,581.28,9,747.9,84,0,458.8,2676.1,2,1040.44,3,2,65.8,High,264.75,0,2021,1,0.9398451310342321,2003.37,0.1277396310955798
1789,4017.66,2519.23,0.25,2651.87,1,653.0,0.47,587.24,697.94,5,0.0,46,0,490.3,1582.47,0,1321.33,2,1,22.7,High,1498.43,0,2021,2,0.6270391222751552,1153.4399999999998,0.14616468292488663
1104,1566.74,3182.21,0.07,3533.57,1,727.0,0.22,358.7,652.28,3,1901.75,53,0,465.49,1871.63,2,1024.91,9,2,45.7,Medium,0.0,0,2021,3,2.0311027994434303,3533.57,0.22894673015305667
1124,4716.63,3242.59,0.15,2632.95,0,722.0,0.57,637.74,602.56,6,787.82,48,0,458.0,2415.08,0,1670.3,6,0,61.7,High,1474.04,0,2021,4,0.6874802560302589,1158.9099999999999,0.13521094510275344
1988,2569.01,3005.39,0.33,3074.57,2,633.0,0.34,544.4,179.75,4,1045.05,56,0,201.06,2195.44,2,1352.61,0,2,65.5,Medium,0.0,0,2021,5,1.1698630990147953,3074.57,0.21191042463828477
1318,3174.77,3053.05,0.38,2685.02,1,639.0,0.41,50.65,548.88,4,394.28,90,0,304.19,2050.05,2,951.26,8,1,34.6,High,121.72,0,2021,6,0.9616602147557146,2563.3,0.015953911621944268
1376,5232.44,2626.44,0.19,3542.76,1,643.0,0.59,405.37,514.61,8,147.91,85,0,843.53,2852.1,2,789.23,6,0,18.0,Medium,2606.0,0,2021,7,0.5019531996544634,936.7600000000002,0.07747246026710293
1635,4738.71,3476.76,0.19,3029.09,1,654.0,0.38,444.23,537.72,9,535.8,61,0,998.72,1191.26,2,1558.8,3,2,14.0,High,1261.95,0,2021,8,0.7336933469235298,1767.14,0.09374492214125786
1346,3888.45,908.09,0.22,2399.63,1,677.0,0.3,230.28,406.68,1,458.03,98,0,669.41,2302.28,0,1312.26,8,2,8.6,Low,2980.36,1,2021,9,0.2335352132597822,-580.73,0.05922154071673803
1440,4530.31,3798.56,0.12,2272.88,2,682.0,0.15,434.77,0.0,3,801.18,35,0,406.72,1691.77,2,1160.89,0,2,63.3,Medium,731.75,0,2021,10,0.8384768371259361,1541.13,0.0959691500140167
1003,3465.95,3552.34,0.09,3266.59,2,680.0,0.27,580.76,171.01,7,904.01,92,0,621.01,1646.25,0,1385.61,9,2,12.9,Medium,0.0,0,2021,11,1.0249253451434672,3266.59,0.16756156320777854
1893,4150.37,4561.67,0.1,3145.24,0,567.0,0.51,396.46,401.01,9,1752.97,96,0,561.57,2699.14,2,1098.27,8,1,45.9,High,0.0,0,2021,12,1.099099598349063,3145.24,0.09552401352168602
1903,5708.64,3088.06,0.36,3827.28,1,658.0,0.51,761.11,608.42,4,33.89,74,0,359.77,1108.42,0,1132.04,8,2,61.9,Medium,2620.58,0,2022,1,0.5409449536141707,1206.7000000000003,0.13332597606435156
1572,5251.15,3146.78,0.24,2918.64,1,702.0,0.44,553.0,607.88,9,986.26,72,0,189.89,2117.24,2,804.71,8,0,36.6,Medium,2104.37,0,2022,2,0.5992554011978329,814.27,0.10531026537044268
1491,4405.94,3244.75,0.39,2223.09,2,694.0,0.18,662.79,510.18,9,541.48,70,0,39.76,1649.31,2,1163.8,3,2,45.3,Medium,1161.19,0,2022,3,0.7364489757009856,1061.9,0.15043100904687762
1929,2950.32,4466.05,0.13,2430.62,1,650.0,0.17,276.26,235.36,9,1287.4,46,0,508.28,3055.92,2,1984.93,0,2,1.8,Medium,0.0,0,2022,4,1.5137510507334797,2430.62,0.09363730036063883
1755,4559.29,4482.47,0.37,2271.52,0,638.0,0.21,522.48,585.75,8,712.07,67,0,677.31,1955.0,2,1296.84,3,1,74.9,Medium,76.82,0,2022,5,0.9831508853352168,2194.7,0.11459679028971617
1180,3659.5,3344.1,0.06,3616.31,2,673.0,0.51,200.84,494.03,7,1742.31,87,0,541.14,1660.11,2,1052.77,6,2,70.8,High,315.4,0,2022,6,0.9138133624812133,3300.91,0.054881814455526715
1325,5191.64,3392.09,0.37,3237.67,1,661.0,0.22,600.42,0.0,6,1124.84,36,0,470.56,2666.06,2,764.61,1,1,25.9,Medium,1799.55,0,2022,7,0.6533754266474563,1438.1200000000001,0.11565131634705024
1615,4252.39,4533.39,0.05,2815.98,1,632.0,0.29,499.31,423.77,7,986.2,41,1,217.59,2445.76,2,903.47,6,2,32.7,Medium,0.0,0,2022,8,1.0660804865028843,2815.98,0.11741867514503608
1947,3170.92,4245.07,0.06,3367.66,1,716.0,0.32,296.1,186.74,9,0.0,89,0,512.26,3578.13,2,1739.09,5,0,6.7,High,0.0,0,2022,9,1.3387502680610042,3367.66,0.09337983928954373
1740,1147.83,3373.13,0.22,3110.87,1,663.0,0.41,891.92,12.52,8,1451.49,66,0,672.85,2003.59,0,474.7,2,2,32.9,Medium,0.0,0,2022,10,2.9387017241229105,3110.87,0.7770488661212898
1044,2721.83,2296.99,0.22,3346.71,1,668.0,0.41,655.49,746.71,1,403.28,26,0,650.63,1748.83,0,1424.74,3,2,22.1,Medium,424.84,0,2022,11,0.8439138373814675,2921.87,0.2408269436371853
1173,2994.04,1795.21,0.13,2499.65,2,648.0,0.12,465.18,283.97,3,2025.24,37,0,467.5,2854.72,2,1254.25,5,2,2.1,Low,1198.83,0,2022,12,0.5995945277952198,1300.8200000000002,0.1553686657492886
1886,3558.81,3637.59,0.23,2868.84,2,666.0,0.21,751.13,563.36,4,1006.25,34,0,321.25,2834.57,2,950.39,8,2,52.9,Medium,0.0,0,2023,1,1.022136613081339,2868.84,0.21106212469898647
1824,4633.24,3468.96,0.19,3173.0,1,686.0,0.45,500.51,392.36,8,214.48,25,0,292.74,2400.22,2,1283.99,4,2,20.7,Medium,1164.28,0,2023,2,0.7487114848356659,2008.72,0.10802591706883305
1753,5429.93,2853.01,0.19,2998.79,1,672.0,0.39,440.22,463.15,9,1278.85,69,0,712.93,2358.33,2,1280.85,6,2,23.8,Medium,2576.92,0,2023,3,0.5254229796700879,421.8699999999999,0.08107286834268582
1661,4410.87,2966.3,0.34,3034.19,1,580.0,0.3,261.98,0.0,8,324.28,29,0,716.17,3150.67,2,674.96,0,2,51.0,Medium,1444.57,0,2023,4,0.6724977158701119,1589.6200000000001,0.059394178472727606
1478,3870.58,2692.09,0.09,2357.92,2,702.0,0.53,675.74,261.88,7,911.0,82,0,739.19,1991.7,2,1084.94,4,2,5.9,High,1178.49,0,2023,5,0.6955262518795633,1179.43,0.1745836541293553
1259,5208.09,2593.68,0.16,2931.37,0,754.0,0.41,550.98,448.71,1,1748.03,92,0,579.3,2205.41,2,1075.27,8,1,47.6,Medium,2614.41,0,2023,6,0.4980098270191183,316.96000000000004,0.10579310265375598
